"hscode_id","query_name","base_nomenclature","classification","reporter","reporter_code","year","subid","tl","tls","tldesc","product","product_description","hs4","hs4desc","hs6","hs6desc","level","tl_level_flag","record_status","d_in","i_ts","u_ts","d_ts","local_policies"
"6566",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","550959010","  "," ---1 Containing more than 50 % by weight of synthetic fibres or synthetic fibres and acetate fibres taken together","55","Man- made staple fibres","5509","Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale.","550959"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"6567",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","550959020","  "," ---2 Other","55","Man- made staple fibres","5509","Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale.","550959"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"6568",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","550961010","  "," ---1 Containing more than 50 % by weight of synthetic fibres or synthetic fibres and acetate fibres taken together","55","Man- made staple fibres","5509","Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale.","550961"," - - Mixed mainly or solely with wool or fine animal hair","9","1","R","0",NULL,NULL,NULL,"0"
"6569",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","550961020","  "," ---2 Other","55","Man- made staple fibres","5509","Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale.","550961"," - - Mixed mainly or solely with wool or fine animal hair","9","1","R","0",NULL,NULL,NULL,"0"
"6570",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","550962010","  "," ---1 Containing more than 50 % by weight of synthetic fibres or synthetic fibres and acetate fibres taken together","55","Man- made staple fibres","5509","Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale.","550962"," - - Mixed mainly or solely with cotton","9","1","R","0",NULL,NULL,NULL,"0"
"6571",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","550962020","  "," ---2 Other","55","Man- made staple fibres","5509","Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale.","550962"," - - Mixed mainly or solely with cotton","9","1","R","0",NULL,NULL,NULL,"0"
"6572",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","550969010","  "," ---1 Containing more than 50 % by weight of synthetic fibres or synthetic fibres and acetate fibres taken together","55","Man- made staple fibres","5509","Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale.","550969"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"6573",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","550969020","  "," ---2 Other","55","Man- made staple fibres","5509","Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale.","550969"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"6574",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","550991010","  "," ---1 Containing more than 50 % by weight of synthetic fibres or synthetic fibres and acetate fibres taken together","55","Man- made staple fibres","5509","Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale.","550991"," - - Mixed mainly or solely with wool or fine animal hair","9","1","R","0",NULL,NULL,NULL,"0"
"6575",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","550991020","  "," ---2 Other","55","Man- made staple fibres","5509","Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale.","550991"," - - Mixed mainly or solely with wool or fine animal hair","9","1","R","0",NULL,NULL,NULL,"0"
"6576",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","550992010","  "," ---1 Containing more than 50 % by weight of synthetic fibres or synthetic fibres and acetate fibres taken together","55","Man- made staple fibres","5509","Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale.","550992"," - - Mixed mainly or solely with cotton","9","1","R","0",NULL,NULL,NULL,"0"
"6577",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","550992020","  "," ---2 Other","55","Man- made staple fibres","5509","Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale.","550992"," - - Mixed mainly or solely with cotton","9","1","R","0",NULL,NULL,NULL,"0"
"6578",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","550999010","  "," ---1 Containing more than 50 % by weight of synthetic fibres or synthetic fibres and acetate fibres taken together","55","Man- made staple fibres","5509","Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale.","550999"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"6579",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","550999020","  "," ---2 Other","55","Man- made staple fibres","5509","Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale.","550999"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"6580",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","551011010","  "," ---Measuring less than 192.31 decitex","55","Man- made staple fibres","5510","Yarn (other than sewing thread) of artificial staple fibres, not put up for retail sale.","551011"," - - Single yarn","9","1","R","0",NULL,NULL,NULL,"0"
"6581",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","551011020","  "," ---Measuring less than 232.56 decitex but not less than 192.31","55","Man- made staple fibres","5510","Yarn (other than sewing thread) of artificial staple fibres, not put up for retail sale.","551011"," - - Single yarn","9","1","R","0",NULL,NULL,NULL,"0"
"6582",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","551011090","  "," ---Measuring 232.56 decitex or more","55","Man- made staple fibres","5510","Yarn (other than sewing thread) of artificial staple fibres, not put up for retail sale.","551011"," - - Single yarn","9","1","R","0",NULL,NULL,NULL,"0"
"6583",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","551012000","  "," --Multiple (folded) or cabled yarn","55","Man- made staple fibres","5510","Yarn (other than sewing thread) of artificial staple fibres, not put up for retail sale.","551012"," - - Multiple (folded) or cabled yarn","9","1","R","0",NULL,NULL,NULL,"0"
"6584",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","551020000","  "," -Other yarn, mixed mainly or solely with wool or fine animal hair","55","Man- made staple fibres","5510","Yarn (other than sewing thread) of artificial staple fibres, not put up for retail sale.","551020"," - Other yarn, mixed mainly or solely with wool or fine animal hair","9","1","R","0",NULL,NULL,NULL,"0"
"6585",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","551030000","  "," -Other yarn, mixed mainly or solely with cotton","55","Man- made staple fibres","5510","Yarn (other than sewing thread) of artificial staple fibres, not put up for retail sale.","551030"," - Other yarn, mixed mainly or solely with cotton","9","1","R","0",NULL,NULL,NULL,"0"
"6586",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","551090000","  "," -Other yarn","55","Man- made staple fibres","5510","Yarn (other than sewing thread) of artificial staple fibres, not put up for retail sale.","551090"," - Other yarn","9","1","R","0",NULL,NULL,NULL,"0"
"6587",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","551110000","  "," -Of synthetic staple fibres, containing 85 % or more by weight of such fibres","55","Man- made staple fibres","5511","Yarn (other than sewing thread) of man-made staple fibres, put up for retail sale.","551110"," - Of synthetic staple fibres, containing 85 % or more by weight of such fibres","9","1","R","0",NULL,NULL,NULL,"0"
"6588",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","551120000","  "," -Of synthetic staple fibres, containing less than 85 % by weight of such fibres","55","Man- made staple fibres","5511","Yarn (other than sewing thread) of man-made staple fibres, put up for retail sale.","551120"," - Of synthetic staple fibres, containing less than 85 % by weight of such fibres","9","1","R","0",NULL,NULL,NULL,"0"
"6589",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","551130000","  "," -Of artificial staple fibres","55","Man- made staple fibres","5511","Yarn (other than sewing thread) of man-made staple fibres, put up for retail sale.","551130"," - Of artificial staple fibres","9","1","R","0",NULL,NULL,NULL,"0"
"6590",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","551211010","  "," ---1 Containing more than 10 % by weight of silk","55","Man- made staple fibres","5512","Woven fabrics of synthetic staple fibres, containing 85 % or more by weight of synthetic staple fibr","551211"," - - Unbleached or bleached","9","1","R","0",NULL,NULL,NULL,"0"
"6591",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","551211020","  "," ---2 Other","55","Man- made staple fibres","5512","Woven fabrics of synthetic staple fibres, containing 85 % or more by weight of synthetic staple fibr","551211"," - - Unbleached or bleached","9","1","R","0",NULL,NULL,NULL,"0"
"6592",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","551219010","  "," ---1 Containing more than 10 % by weight of silk","55","Man- made staple fibres","5512","Woven fabrics of synthetic staple fibres, containing 85 % or more by weight of synthetic staple fibr","551219"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"6593",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","551219020","  "," ---2 Other","55","Man- made staple fibres","5512","Woven fabrics of synthetic staple fibres, containing 85 % or more by weight of synthetic staple fibr","551219"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"6594",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","551221010","  "," ---1 Containing more than 10 % by weight of silk","55","Man- made staple fibres","5512","Woven fabrics of synthetic staple fibres, containing 85 % or more by weight of synthetic staple fibr","551221"," - - Unbleached or bleached","9","1","R","0",NULL,NULL,NULL,"0"
"6595",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","551221020","  "," ---2 Other","55","Man- made staple fibres","5512","Woven fabrics of synthetic staple fibres, containing 85 % or more by weight of synthetic staple fibr","551221"," - - Unbleached or bleached","9","1","R","0",NULL,NULL,NULL,"0"
"6596",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","551229010","  "," ---1 Containing more than 10 % by weight of silk","55","Man- made staple fibres","5512","Woven fabrics of synthetic staple fibres, containing 85 % or more by weight of synthetic staple fibr","551229"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"6597",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","551229020","  "," ---2 Other","55","Man- made staple fibres","5512","Woven fabrics of synthetic staple fibres, containing 85 % or more by weight of synthetic staple fibr","551229"," - - Other","9","1","R","0",NULL,NULL,NULL,"0"
"6598",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","551291010","  "," ---1 Containing more than 10 % by weight of silk","55","Man- made staple fibres","5512","Woven fabrics of synthetic staple fibres, containing 85 % or more by weight of synthetic staple fibr","551291"," - - Unbleached or bleached","9","1","R","0",NULL,NULL,NULL,"0"
"6599",NULL,"HS 2017","Harmonized System 2017","Japan","392","2020","1","551291021","  "," -----A Consisting wholly of ""the Specified Synthetic Fibres"" or of ""the Specified Synthetic Fibres"" mixed with acetate fibres","55","Man- made staple fibres","5512","Woven fabrics of synthetic staple fibres, containing 85 % or more by weight of synthetic staple fibr","551291"," - - Unbleached or bleached","9","1","R","0",NULL,NULL,NULL,"0"
